protein,tissue,scl,score
23345,BTO:0000567,GO:0005634,0.770534476673
23028,BTO:0000567,GO:0005634,0.770534476673
3949,BTO:0000567,GO:0031982,0.7702384767
4582,BTO:0000093,GO:0005634,0.76962948798
3576,BTO:0000018,GO:0005794,0.768945489436
2950,BTO:0000567,GO:0031982,0.768781583841
595,BTO:0000018,GO:0031982,0.768710376241
5293,BTO:0000195,GO:0005856,0.768633666736
5294,BTO:0000599,GO:0005634,0.768161109762
3146,BTO:0000552,GO:0005634,0.768049528134
1374,BTO:0000599,GO:0005634,0.767925673538
6277,BTO:0000018,GO:0005634,0.767805138737
581,BTO:0000017,GO:0005739,0.767401113556
6613,BTO:0000567,GO:0005634,0.766645669468
8081,BTO:0000567,GO:0005634,0.766513706478
3065,BTO:0000567,GO:0005634,0.766278131938
231,BTO:0000567,GO:0005886,0.766090688175
8651,BTO:0000007,GO:0005634,0.765992537155
4790,BTO:0000017,GO:0005737,0.765844987214
5591,BTO:0000093,GO:0005634,0.765430577985
7514,BTO:0000944,GO:0005634,0.765097043338
1514,BTO:0000793,GO:0005634,0.763777103022
6667,BTO:0002035,GO:0005634,0.7637265014
5594,BTO:0000007,GO:0031982,0.763676635111
100507436,BTO:0000018,GO:0005634,0.762908048316
10482,BTO:0000018,GO:0005634,0.762908048316
966,BTO:0000567,GO:0005886,0.762773721833
23224,BTO:0000567,GO:0005634,0.762280415494
3726,BTO:0000093,GO:0005634,0.762267809439
1386,BTO:0000007,GO:0005634,0.761600040809
2994,BTO:0005379,GO:0005886,0.761542209674
207,BTO:0000007,GO:0005886,0.761297028462
373156,BTO:0000567,GO:0005634,0.760875343232
3558,BTO:0000567,GO:0005634,0.760875343232
207,BTO:0000017,GO:0005886,0.760584186779
5999,BTO:0000007,GO:0005634,0.759411778203
8503,BTO:0000007,GO:0005634,0.759411778203
2021,BTO:0000567,GO:0005737,0.759252641503
5111,BTO:0000567,GO:0005856,0.758701762807
9601,BTO:0000567,GO:0005634,0.758477294891
6383,BTO:0000567,GO:0005634,0.758477294891
3099,BTO:0000567,GO:0005634,0.758477294891
2237,BTO:0000567,GO:0005634,0.758477294891
6786,BTO:0000567,GO:0005829,0.758415942301
5465,BTO:0000599,GO:0005634,0.75815949837
2308,BTO:0000793,GO:0005634,0.758091246011
7515,BTO:0000567,GO:0005634,0.757457510427
5079,BTO:0000567,GO:0005634,0.757457510427
6938,BTO:0000567,GO:0005634,0.757457510427
3553,BTO:0000195,GO:0005829,0.756820077892
6622,BTO:0000793,GO:0005886,0.756729352461
142,BTO:0000567,GO:0005856,0.756663482705
3276,BTO:0000793,GO:0005634,0.7562159765
7295,BTO:0000944,GO:0005634,0.756078582072
7157,BTO:0001061,GO:0005829,0.755982984053
4513,BTO:0000093,GO:0031982,0.755944618538
836,BTO:0002035,GO:0005829,0.75578420561
3777,BTO:0000567,GO:0005886,0.755714830758
5452,BTO:0000567,GO:0005634,0.754879947684
6531,BTO:0000567,GO:0031982,0.75486616101
162989,BTO:0000093,GO:0005634,0.754037631222
9191,BTO:0000093,GO:0005634,0.754037631222
9330,BTO:0000093,GO:0005634,0.754037631222
114824,BTO:0000093,GO:0005634,0.754037631222
4780,BTO:0000599,GO:0005737,0.75394111289
5111,BTO:0000793,GO:0005829,0.753859319139
873,BTO:0000018,GO:0005634,0.753450780065
1385,BTO:0000007,GO:0005739,0.752605454823
26191,BTO:0000599,GO:0005634,0.751920373854
3875,BTO:0000567,GO:0005886,0.751384801403
4602,BTO:0000567,GO:0005634,0.751091481403
1147,BTO:0000599,GO:0005634,0.75054831246
5563,BTO:0000093,GO:0031982,0.74996876009
672,BTO:0000944,GO:0005634,0.749104974048
5971,BTO:0000018,GO:0005634,0.748881358824
3725,BTO:0000599,GO:0005783,0.748526288484
3482,BTO:0000599,GO:0005886,0.748354383942
7157,BTO:0000944,GO:0005856,0.748173232515
2316,BTO:0000567,GO:0005886,0.74801673629
5970,BTO:0000018,GO:0005737,0.747159951592
27185,BTO:0000567,GO:0005634,0.74709017335
8851,BTO:0000567,GO:0005634,0.74709017335
4776,BTO:0000567,GO:0005634,0.74709017335
7528,BTO:0000599,GO:0005634,0.746781367136
6464,BTO:0000093,GO:0005886,0.746379987176
4869,BTO:0000567,GO:0005829,0.745908680831
3183,BTO:0000567,GO:0005737,0.745561770135
3858,BTO:0000567,GO:0005634,0.74537813084
2547,BTO:0000195,GO:0005634,0.745129845037
11261,BTO:0000567,GO:0005634,0.744918380674
3714,BTO:0000567,GO:0005634,0.744918380674
5295,BTO:0000018,GO:0005634,0.74441236942
3600,BTO:0000018,GO:0005634,0.74441236942
6531,BTO:0000567,GO:0005856,0.74414793889
9559,BTO:0000567,GO:0005886,0.743193487174
1432,BTO:0000093,GO:0005925,0.743179056822
10657,BTO:0000007,GO:0005634,0.743123966401
730,BTO:0000007,GO:0005634,0.743123966401
5563,BTO:0000195,GO:0005886,0.742809848327
4782,BTO:0000599,GO:0005634,0.741769257453
7124,BTO:0001061,GO:0005634,0.741650969284
4193,BTO:0000599,GO:0005634,0.741578957327
5894,BTO:0000007,GO:0005886,0.740943370868
7190,BTO:0000093,GO:0005634,0.739476287559
6590,BTO:0000093,GO:0005634,0.739272382894
58157,BTO:0000093,GO:0005634,0.739272382894
4869,BTO:0000567,GO:0005856,0.738350494324
4133,BTO:0000567,GO:0005634,0.737426481363
1364,BTO:0000599,GO:0005886,0.737232698993
3014,BTO:0000567,GO:0005634,0.736964085695
57369,BTO:0000567,GO:0005886,0.736830104013
672,BTO:0000093,GO:0031982,0.736693567866
10499,BTO:0000093,GO:0005634,0.736405052929
2002,BTO:0000567,GO:0005634,0.736307856255
6714,BTO:0000093,GO:0030054,0.736068851129
3064,BTO:0000007,GO:0005634,0.735460029267
2516,BTO:0000007,GO:0005634,0.734480782069
5578,BTO:0000007,GO:0005886,0.73433237783
596,BTO:0000599,GO:0005783,0.733747220411
6927,BTO:0000567,GO:0005737,0.733682992269
1432,BTO:0000017,GO:0005886,0.73342755678
54205,BTO:0000018,GO:0005737,0.732998286977
5594,BTO:0000007,GO:0005829,0.732818247303
6477,BTO:0000093,GO:0005634,0.732275426481
190,BTO:0000599,GO:0005634,0.732103569225
4000,BTO:0001061,GO:0005886,0.731846795009
5460,BTO:0000093,GO:0005634,0.731255076364
6566,BTO:0000093,GO:0005886,0.730765846262
9232,BTO:0000567,GO:0005737,0.729968050211
5319,BTO:0000093,GO:0005886,0.729571828553
1956,BTO:0000018,GO:0005925,0.729375483096
3576,BTO:0000195,GO:0005737,0.729145406876
1616,BTO:0000793,GO:0005634,0.726301080469
2596,BTO:0000567,GO:0005634,0.726073940838
84798,BTO:0000093,GO:0005634,0.725514350305
10891,BTO:0000599,GO:0005634,0.724155911449
8647,BTO:0000007,GO:0005886,0.724043888716
3726,BTO:0001061,GO:0005634,0.723537231994
7077,BTO:0000018,GO:0005634,0.723442333659
5594,BTO:0000599,GO:0005829,0.723170200248
8660,BTO:0000599,GO:0005634,0.722882378456
26471,BTO:0000599,GO:0005634,0.722882378456
48,BTO:0000599,GO:0005634,0.722882378456
55081,BTO:0000567,GO:0005634,0.722408817169
3726,BTO:0000018,GO:0005634,0.722111765559
5243,BTO:0000567,GO:0031982,0.722048026984
708,BTO:0000567,GO:0005634,0.721957747778
8600,BTO:0000018,GO:0005634,0.721234060552
598,BTO:0000599,GO:0005829,0.720467979995
4615,BTO:0000567,GO:0005737,0.719999135974
4088,BTO:0001061,GO:0005634,0.719595743908
3087,BTO:0000195,GO:0005634,0.719385258665
644914,BTO:0000017,GO:0005886,0.718939311951
5971,BTO:0000599,GO:0005634,0.718427021597
6670,BTO:0000018,GO:0005634,0.718346970948
2065,BTO:0000195,GO:0005634,0.717942011238
9133,BTO:0000567,GO:0005634,0.716607407911
5241,BTO:0000093,GO:0031982,0.716413211201
998,BTO:0000017,GO:0005634,0.716377877122
11100,BTO:0000567,GO:0005634,0.715303974289
22927,BTO:0000567,GO:0005634,0.715303974289
9612,BTO:0000567,GO:0005634,0.715303974289
2821,BTO:0000093,GO:0005886,0.714954589143
2534,BTO:0000599,GO:0005634,0.714069589541
8743,BTO:0001061,GO:0005634,0.713621692926
9260,BTO:0000007,GO:0005886,0.713528499822
4204,BTO:0000093,GO:0005634,0.712644322104
56848,BTO:0000093,GO:0005634,0.712644322104
5079,BTO:0000093,GO:0005634,0.712644322104
2495,BTO:0000093,GO:0005634,0.712644322104
9221,BTO:0000567,GO:0005634,0.712494091292
857,BTO:0001061,GO:0005737,0.711916824423
818,BTO:0000018,GO:0005634,0.711842443792
6774,BTO:0000018,GO:0005737,0.711556263877
2908,BTO:0002035,GO:0005634,0.711153620067
3725,BTO:0000195,GO:0005634,0.710485803887
4363,BTO:0000195,GO:0031982,0.710423335043
57142,BTO:0000567,GO:0005886,0.709720530296
5743,BTO:0000093,GO:0005634,0.709684591756
207,BTO:0000567,GO:0005739,0.708678322942
1500,BTO:0000567,GO:0005634,0.708587689091
9971,BTO:0000093,GO:0005634,0.708586422645
2950,BTO:0000093,GO:0005886,0.708031502028
2113,BTO:0000093,GO:0005634,0.707448638267
2247,BTO:0000567,GO:0005737,0.707441715677
1950,BTO:0000018,GO:0030054,0.707272390691
2317,BTO:0000567,GO:0005634,0.707061201893
1956,BTO:0000552,GO:0005634,0.706557789053
7018,BTO:0000195,GO:0005856,0.706268278996
718,BTO:0000599,GO:0005634,0.70619088613
3131,BTO:0000195,GO:0005634,0.706042895163
1660,BTO:0000093,GO:0005634,0.705661224752
3320,BTO:0000567,GO:0005737,0.705188864591
7222,BTO:0000007,GO:0005634,0.70459588545
8877,BTO:0000018,GO:0005634,0.704512196387
27043,BTO:0000093,GO:0005634,0.704109863395
5027,BTO:0000007,GO:0005634,0.703960132432
222545,BTO:0000007,GO:0005634,0.703240151956
3489,BTO:0000007,GO:0005634,0.703240151956
6761,BTO:0000007,GO:0005634,0.703240151956
6261,BTO:0000007,GO:0005634,0.703240151956
2700,BTO:0000567,GO:0030054,0.703089077958
9063,BTO:0000567,GO:0005634,0.701818380758
3184,BTO:0000567,GO:0005634,0.701818380758
7184,BTO:0000793,GO:0005783,0.701634217035
9618,BTO:0000093,GO:0005634,0.701270127722
174,BTO:0000093,GO:0005886,0.701160699496
3350,BTO:0000567,GO:0005634,0.701000515183
6439,BTO:0000018,GO:0005634,0.700887200836
7013,BTO:0000567,GO:0005634,0.700803878004
207,BTO:0002136,GO:0005634,0.700329071132
112936,BTO:0000567,GO:0005886,0.699711963711
4792,BTO:0000567,GO:0005737,0.699675550577
1392,BTO:0000007,GO:0005634,0.699644932303
2185,BTO:0000793,GO:0005634,0.699267457481
7076,BTO:0000093,GO:0005634,0.699216805613
5916,BTO:0000567,GO:0005634,0.698201691436
3169,BTO:0000599,GO:0005634,0.6975448015
949,BTO:0000007,GO:0005886,0.697542418435
4609,BTO:0000552,GO:0005634,0.697485416511
6667,BTO:0000195,GO:0005634,0.697352240796
730,BTO:0000093,GO:0005634,0.696975543121
5578,BTO:0000007,GO:0031982,0.696769620063
1244,BTO:0000195,GO:0031982,0.695989319122
842,BTO:0000195,GO:0005739,0.695862896806
3576,BTO:0000195,GO:0031982,0.694756381762
5970,BTO:0002210,GO:0005634,0.694324841627
4691,BTO:0000567,GO:0005829,0.693963748062
387,BTO:0000944,GO:0005634,0.693960491409
7442,BTO:0000018,GO:0005634,0.693910471921
100506658,BTO:0000195,GO:0005634,0.693825142587
3710,BTO:0000567,GO:0005886,0.693783655966
2932,BTO:0000018,GO:0005634,0.69303435567
5747,BTO:0002210,GO:0005634,0.692057222189
6774,BTO:0000599,GO:0005783,0.691695214217
836,BTO:0000944,GO:0005925,0.691576519427
3553,BTO:0000007,GO:0005737,0.691555096843
3949,BTO:0000195,GO:0005634,0.691473932344
10534,BTO:0000093,GO:0005634,0.691297757889
10130,BTO:0002133,GO:0005783,0.690910129321
54495,BTO:0002133,GO:0005783,0.690910129321
10954,BTO:0002133,GO:0005783,0.690910129321
56255,BTO:0002133,GO:0005783,0.690910129321
7439,BTO:0000007,GO:0005886,0.690048408374
2597,BTO:0000567,GO:0031982,0.689450716688
2626,BTO:0000567,GO:0005634,0.689203207192
4363,BTO:0000599,GO:0005886,0.689144874502
190,BTO:0000007,GO:0005634,0.689087100302
3032,BTO:0000007,GO:0005634,0.689087100302
4089,BTO:0000599,GO:0005634,0.688654849745
196,BTO:0000093,GO:0005829,0.68838415242
5581,BTO:0000093,GO:0005634,0.688222535671
960,BTO:0000567,GO:0031982,0.686658874713
1956,BTO:0000944,GO:0005829,0.685684602993
3146,BTO:0000195,GO:0005886,0.685452049562
1649,BTO:0000599,GO:0005634,0.68537745053
4790,BTO:0000567,GO:0005737,0.685104800504
596,BTO:0000567,GO:0005856,0.684618744125
27333,BTO:0000007,GO:0005634,0.684590038373
5176,BTO:0000007,GO:0005634,0.684590038373
2358,BTO:0000007,GO:0005634,0.684590038373
2538,BTO:0000599,GO:0005634,0.684562198833
387,BTO:0001938,GO:0005634,0.683443412579
6845,BTO:0000567,GO:0005634,0.683190846446
7040,BTO:0000017,GO:0005634,0.682995134868
1499,BTO:0000599,GO:0005737,0.682958791261
5728,BTO:0000599,GO:0005737,0.682425442653
6774,BTO:0000599,GO:0005737,0.682033656003
598,BTO:0000018,GO:0031982,0.682024863457
171221,BTO:0000567,GO:0005634,0.681608842069
638,BTO:0000093,GO:0005634,0.680689092903
51564,BTO:0000018,GO:0005634,0.680668049547
8714,BTO:0000567,GO:0031982,0.680614956278
4831,BTO:0000007,GO:0005634,0.680195576515
5933,BTO:0000007,GO:0005634,0.680195576515
5970,BTO:0000552,GO:0031982,0.680194644365
6772,BTO:0000599,GO:0031982,0.679004098676
308,BTO:0000567,GO:0005634,0.678714672346
10413,BTO:0000018,GO:0005634,0.678455053608
1457,BTO:0000093,GO:0005634,0.678439437151
3836,BTO:0000567,GO:0005634,0.678367115874
5598,BTO:0000567,GO:0005634,0.677360695758
286,BTO:0000567,GO:0005634,0.677360695758
5524,BTO:0000007,GO:0005634,0.677349878541
4792,BTO:0000093,GO:0005737,0.677114461384
283871,BTO:0000093,GO:0005739,0.67609526656
5590,BTO:0000195,GO:0005634,0.675541966307
7132,BTO:0000599,GO:0005634,0.675384376058
387,BTO:0000195,GO:0005886,0.675348908126
4780,BTO:0000599,GO:0005829,0.6753461364
836,BTO:0001061,GO:0005737,0.674955197541
3725,BTO:0000793,GO:0005634,0.6745776891
1499,BTO:0000195,GO:0005737,0.67453181312
581,BTO:0001061,GO:0005737,0.674424588004
308,BTO:0000093,GO:0005737,0.674332254828
351,BTO:0000567,GO:0031982,0.67393293938
3875,BTO:0000093,GO:0005634,0.673833544804
2353,BTO:0000093,GO:0005829,0.6737540163
4092,BTO:0000093,GO:0005634,0.673284254526
3486,BTO:0000007,GO:0005634,0.673159583502
1934,BTO:0000007,GO:0005634,0.673159583502
773,BTO:0000007,GO:0005634,0.673159583502
3553,BTO:0000093,GO:0005856,0.673131284346
7099,BTO:0000195,GO:0005634,0.672876051152
9368,BTO:0000567,GO:0005886,0.672453455834
9414,BTO:0000007,GO:0005634,0.6716978538
3094,BTO:0000599,GO:0005634,0.671630919926
8743,BTO:0000567,GO:0005737,0.67153307179
4609,BTO:0000599,GO:0005739,0.670606657318
4313,BTO:0000093,GO:0031982,0.670412925392
89780,BTO:0000599,GO:0005634,0.670024925993
6622,BTO:0000018,GO:0005634,0.669875176363
10413,BTO:0000007,GO:0005634,0.669730963917
2547,BTO:0000093,GO:0005634,0.669320330665
1958,BTO:0000195,GO:0005634,0.669299097708
2185,BTO:0000007,GO:0005634,0.668787951874
7226,BTO:0001061,GO:0005634,0.668471398409
10036,BTO:0000567,GO:0005634,0.666967899327
387,BTO:0000018,GO:0005829,0.666822595822
3146,BTO:0000567,GO:0005829,0.666329373943
6564,BTO:0000007,GO:0031982,0.666135593533
1728,BTO:0000599,GO:0005634,0.665828840494
2697,BTO:0001061,GO:0005829,0.665554614956
1027,BTO:0000567,GO:0005634,0.664294319577
3077,BTO:0000567,GO:0005886,0.664165818431
3752,BTO:0000567,GO:0005886,0.664165818431
3309,BTO:0000599,GO:0005737,0.663105123516
7341,BTO:0000793,GO:0005634,0.662916513788
2516,BTO:0000567,GO:0005634,0.661761046298
7178,BTO:0000567,GO:0005886,0.661672697647
3383,BTO:0000017,GO:0005634,0.661659616845
841,BTO:0000599,GO:0005783,0.661338161339
2908,BTO:0000567,GO:0005737,0.66113204862
7422,BTO:0000093,GO:0005829,0.66090304784
4893,BTO:0000567,GO:0005634,0.66086848009
207,BTO:0000793,GO:0005634,0.660291468307
6432,BTO:0000567,GO:0005634,0.659135851061
57602,BTO:0000567,GO:0005634,0.659135851061
105379554,BTO:0000567,GO:0005634,0.659135851061
23764,BTO:0000567,GO:0005634,0.659135851061
114034,BTO:0000567,GO:0005634,0.659135851061
6917,BTO:0000567,GO:0005634,0.659135851061
11044,BTO:0000567,GO:0005634,0.659135851061
26073,BTO:0000567,GO:0005634,0.659135851061
126393,BTO:0000567,GO:0005634,0.659135851061
8087,BTO:0000567,GO:0005634,0.659135851061
55907,BTO:0000567,GO:0005634,0.659135851061
114824,BTO:0000567,GO:0005634,0.659135851061
8288,BTO:0000567,GO:0005634,0.659135851061
8714,BTO:0000567,GO:0005783,0.658096656972
847,BTO:0000195,GO:0005634,0.658027446718
3146,BTO:0000599,GO:0005634,0.657863579203
27161,BTO:0000567,GO:0005634,0.657827336716
7341,BTO:0000093,GO:0005634,0.657813895879
999,BTO:0000599,GO:0005886,0.656742317514
5241,BTO:0000567,GO:0005737,0.656740387072
3643,BTO:0000567,GO:0005886,0.65622597779
4217,BTO:0000007,GO:0005634,0.6557638438
3169,BTO:0000007,GO:0005634,0.6557638438
1435,BTO:0000567,GO:0005634,0.655675653578
4318,BTO:0000599,GO:0005829,0.655575776477
5777,BTO:0000007,GO:0005634,0.655456002793
4792,BTO:0000017,GO:0005634,0.655373657586
1392,BTO:0000093,GO:0005634,0.655148968505
5743,BTO:0000599,GO:0005634,0.654964349143
3578,BTO:0000567,GO:0005634,0.653974184391
4782,BTO:0000093,GO:0005634,0.65395830648
472,BTO:0000793,GO:0005634,0.653879214397
2308,BTO:0000007,GO:0005634,0.653617745129
185,BTO:0000007,GO:0005886,0.653247825242
7157,BTO:0001061,GO:0005634,0.652725990608
9131,BTO:0000567,GO:0005739,0.652260766297
25802,BTO:0000567,GO:0005634,0.652201242759
9188,BTO:0000567,GO:0005634,0.652201242759
7533,BTO:0000567,GO:0005634,0.652201242759
666,BTO:0000567,GO:0005634,0.652201242759
10492,BTO:0000567,GO:0005634,0.652201242759
3250,BTO:0000567,GO:0005634,0.652201242759
8880,BTO:0000567,GO:0005634,0.652201242759
4830,BTO:0000018,GO:0005634,0.651095589472
7082,BTO:0000018,GO:0005886,0.650866934487
10413,BTO:0000599,GO:0005634,0.649758736177
1609,BTO:0000093,GO:0005634,0.649421552787
5052,BTO:0000093,GO:0005634,0.649421552787
6774,BTO:0000599,GO:0031982,0.648994438395
3309,BTO:0000599,GO:0005634,0.648961626358
9972,BTO:0000599,GO:0005634,0.64882267879
5594,BTO:0002035,GO:0005634,0.647998100236
1385,BTO:0000567,GO:0005856,0.647990040512
356,BTO:0000567,GO:0005886,0.646018442149
7157,BTO:0000793,GO:0005737,0.645855237704
207,BTO:0002035,GO:0005634,0.645656163814
598,BTO:0000567,GO:0005634,0.645203145269
1432,BTO:0001061,GO:0005634,0.645060992797
190,BTO:0000093,GO:0005634,0.644992396328
4318,BTO:0000552,GO:0005634,0.64492228323
7161,BTO:0000007,GO:0005634,0.644516299475
595,BTO:0000793,GO:0005634,0.644250804352
2353,BTO:0000567,GO:0005856,0.644113729347
3162,BTO:0000195,GO:0031982,0.644054608889
7295,BTO:0000093,GO:0005737,0.643917804156
302,BTO:0000567,GO:0005737,0.643820406617
1026,BTO:0000599,GO:0005634,0.643445724709
10499,BTO:0000567,GO:0005634,0.64286910774
2934,BTO:0000093,GO:0005634,0.642106713135
2305,BTO:0000093,GO:0005634,0.641972605707
9451,BTO:0000599,GO:0005634,0.641699719854
2309,BTO:0001061,GO:0005634,0.641095734838
2353,BTO:0000007,GO:0005634,0.640816315602
5599,BTO:0000007,GO:0005634,0.64071850912
4086,BTO:0000093,GO:0005634,0.64066624925
2908,BTO:0000599,GO:0005634,0.639501454239
302,BTO:0000599,GO:0005886,0.639198721556
3267,BTO:0000567,GO:0005634,0.639059365778
27044,BTO:0000567,GO:0005634,0.639059365778
10280,BTO:0000567,GO:0005634,0.639059365778
5045,BTO:0000567,GO:0005634,0.639059365778
5358,BTO:0000567,GO:0005634,0.639059365778
4778,BTO:0000567,GO:0005634,0.639059365778
9262,BTO:0000195,GO:0005634,0.638708626092
1950,BTO:0000093,GO:0005886,0.638260563146
9611,BTO:0000567,GO:0005634,0.638118052875
960,BTO:0000195,GO:0005886,0.637887958606
7157,BTO:0000793,GO:0005739,0.637806034489
5728,BTO:0000944,GO:0005634,0.637270065079
5925,BTO:0001061,GO:0005634,0.636905286616
5506,BTO:0000093,GO:0005634,0.636438802836
847,BTO:0000093,GO:0005634,0.636087393631
7014,BTO:0000093,GO:0005634,0.635718880866
5610,BTO:0000018,GO:0005634,0.635357364375
54205,BTO:0001938,GO:0005737,0.635303257826
581,BTO:0000195,GO:0005739,0.634836886861
301,BTO:0000007,GO:0005634,0.634146186508
1824,BTO:0000552,GO:0030054,0.633756994481
26284,BTO:0000567,GO:0005634,0.632822008489
356,BTO:0000567,GO:0005737,0.632783164582
10987,BTO:0000093,GO:0005634,0.632306005632
596,BTO:0000018,GO:0005737,0.632095290567
1555,BTO:0000599,GO:0005634,0.632086146034
8637,BTO:0000007,GO:0005634,0.630776409943
6794,BTO:0000018,GO:0005634,0.63039538269
89780,BTO:0000018,GO:0005634,0.63039538269
89780,BTO:0000007,GO:0005634,0.629227831933
8743,BTO:0000567,GO:0005856,0.629091244572
10011,BTO:0000567,GO:0005634,0.629026434303
842,BTO:0000195,GO:0005829,0.628921156387
836,BTO:0000195,GO:0005739,0.628476680677
10664,BTO:0000093,GO:0005634,0.628264043654
396,BTO:0000093,GO:0005634,0.628264043654
83939,BTO:0000018,GO:0005634,0.627963757793
6714,BTO:0000093,GO:0005783,0.627848264413
4609,BTO:0000093,GO:0005829,0.627027983899
5036,BTO:0000567,GO:0005634,0.62678917749
54464,BTO:0000567,GO:0005634,0.62678917749
5245,BTO:0000093,GO:0005634,0.626718996461
1374,BTO:0000195,GO:0005634,0.625596733774
5610,BTO:0000567,GO:0005634,0.625216426581
472,BTO:0001061,GO:0005634,0.625067855273
2736,BTO:0000567,GO:0031982,0.625056563473
5243,BTO:0000195,GO:0005634,0.62485154326
3308,BTO:0000599,GO:0005739,0.624126162901
6591,BTO:0000195,GO:0005634,0.623499745804
6774,BTO:0000093,GO:0005856,0.62318757845
10564,BTO:0000599,GO:0005886,0.623164233485
2064,BTO:0001061,GO:0005886,0.621704371846
3725,BTO:0000552,GO:0005634,0.621383007639
1616,BTO:0000599,GO:0005634,0.621189477321
2274,BTO:0000007,GO:0005634,0.621023580173
57142,BTO:0000007,GO:0005634,0.621023580173
3848,BTO:0000007,GO:0005634,0.621023580173
3082,BTO:0000093,GO:0005634,0.6209557439
1810,BTO:0000567,GO:0005634,0.620948903956
56848,BTO:0000567,GO:0005634,0.620948903956
4644,BTO:0000567,GO:0005634,0.620948903956
6794,BTO:0000567,GO:0005634,0.620299921787
55703,BTO:0000567,GO:0005634,0.6186504572
3565,BTO:0000007,GO:0005634,0.618131003909
581,BTO:0000793,GO:0005829,0.618105757583
6696,BTO:0000599,GO:0005634,0.617821402685
836,BTO:0000567,GO:0005886,0.617534530403
596,BTO:0000567,GO:0005737,0.61675408627
5062,BTO:0000093,GO:0005634,0.616648225925
842,BTO:0000567,GO:0005737,0.616377853918
1051,BTO:0000567,GO:0005634,0.616155682344
