PMID,ENTREZ,GO,BTO,score
11551955,5467,GO:0031982,BTO:0000007
11551955,5740,GO:0031982,BTO:0000007
11555644,7016,GO:0005737,BTO:0000567
11555644,2335,GO:0005737,BTO:0000567
11559564,6426,GO:0005634,BTO:0000567
11562359,958,GO:0005634,BTO:0000007
11563857,3578,GO:0031982,BTO:0000567
11563861,19,GO:0005856,BTO:0000007
11563984,2099,GO:0005634,BTO:0000093
11563984,857,GO:0005634,BTO:0000093
11571230,2064,GO:0031982,BTO:0000093
11571230,1447,GO:0031982,BTO:0000093
11573242,51529,GO:0005737,BTO:0000599
11573242,51529,GO:0005634,BTO:0000599
11573963,6768,GO:0005886,BTO:0000195
11583989,5130,GO:0005886,BTO:0000018
11583989,5130,GO:0005783,BTO:0000018
11585763,356,GO:0005886,BTO:0001061
11585763,5074,GO:0005886,BTO:0001061
11585834,51564,GO:0005634,BTO:0000944
11585834,51564,GO:0005737,BTO:0000944
11585834,51564,GO:0005634,BTO:0000567
11586789,3875,GO:0005634,BTO:0000195
11586789,3875,GO:0005634,BTO:0000195
11588108,4790,GO:0005634,BTO:0000018
11588108,4792,GO:0005829,BTO:0000018
11588108,4790,GO:0005829,BTO:0000018
11588108,4792,GO:0005634,BTO:0000018
11588108,4790,GO:0005634,BTO:0000018
11588108,4790,GO:0005634,BTO:0000018
11591820,6804,GO:0005886,BTO:0000195
11593402,7157,GO:0005634,BTO:0000093
11593402,1017,GO:0005634,BTO:0000093
11593402,1457,GO:0005634,BTO:0000093
11593402,7157,GO:0005634,BTO:0000093
11593402,1026,GO:0005634,BTO:0000093
11593415,8743,GO:0005739,BTO:0001061
11593415,841,GO:0005739,BTO:0001061
11593415,207,GO:0005739,BTO:0001061
11595688,57332,GO:0005925,BTO:0001061
11597126,1803,GO:0005886,BTO:0000195
11598139,7178,GO:0005634,BTO:0000567
11598948,2100,GO:0005634,BTO:0000093
11606055,64073,GO:0005634,BTO:0000567
11641782,54205,GO:0005829,BTO:0000093
11641782,54205,GO:0005634,BTO:0000093
11673450,4790,GO:0005634,BTO:0000007
11675385,8411,GO:0031982,BTO:0000195
11675385,7018,GO:0031982,BTO:0000195
11675385,1183,GO:0031982,BTO:0000195
11677238,842,GO:0005829,BTO:0000093
11677238,836,GO:0005829,BTO:0000093
11680614,3777,GO:0005783,BTO:0000007
11680614,60598,GO:0005783,BTO:0000007
11682120,348,GO:0005634,BTO:0000567
